"","Estado","Tienda","Tiempo_llegada","Tiempo_retail","Tiempo_banco","Tiempo_afiliacion","No._Servidores_retail","Cola_retail","Tiempo_Cola_Retail","No._Servidores_banco","Cola_banco","Tiempo_Cola_Banco","No._Servidores_afiliacion","Cola_afiliacion","Tiempo_Cola_Afiliacion","Nuevo_No._Servidores_retail","Nuevo_Cola_retail","Tiempo_Cola_Retail.1","Nuevo_No._Servidores_banco","Nuevo_Cola_banco","Nuevo_Tiempo_Cola_Banco","Nuevo_No._Servidores_afiliacion","Nuevo_Cola_afiliacion","Nuevo_Tiempo_Cola_Afiliacion"
"1","Tienda_AD","Tienda_AD",0.000196759259258994,0.00130787037037,0.00103009259259201,0.00593171296296302,4,11.7022756483172,0.0153050595863365,3,5.20098611050732,0.00535749726660754,4,2.33737235152597,0.013864621876818,7,4.77916105600034,0.00625052314036905,4,3.81068882814362,0.00392536233454388,4,2.4877056891028,0.0147563560840879
